user_id,taxi_id,driver_id,passenger_current_lat,passenger_current_lon,passenger_arrival_lat,passenger_arrival_lon,drivers_current_lat,drivers_current_lon,drivers_location,pickup_location,destination_location,drivers_review,booking_timestamp,booking_source,n_passengers,estimated_fare,estimated_arrival_time_in_m,vehicle_details,trip_duration,trip_distance,trip_rating,trip_id,time_of_day,day_of_week,weather_conditions,traffic_conditions,passenger_pick_up_time,status,order_completion_time
697,74,70,45.43962343,9.17599756,45.48136965,9.18558831,45.4535404,9.18146846,"Via Santa Croce, 25, 20122 Milano MI, Italy","Via Silvio Spaventa, 2, 20141 Milano MI, Italy","Viale Pasubio, 6A, 20154 Milano MI, Italy",1.9878592240675665,2023-08-25 11:48:00,app,3,10.400687454894243,8,sedan,None,,2.1240663666608746,415fd32f-8780-4de0-8a00-a0f9ba8fd766,forenoon,Friday,cloudy,light,None,cancelled,2023-08-25 12:15:00
254,51,8,45.45466705,9.14581844,45.45529019,9.17862396,45.46967465,9.16281094,"Via Mario Pagano, 42, 20145 Milano MI, Italy","Via Mario Donati, 6, 20146 Milano MI, Italy","Via Arena, 6, 95044 Mineo CT, Italy",2.2204339713635908,2023-07-22 00:24:00,app,3,26.39993518838331,5,sedan,0 days 00:33:00,12.834531869868528,2.1903248169321223,908a6bb2-dac8-496d-b580-474bb5468b1d,night,Saturday,sunny,heavy,2023-07-22 00:29:00,completed,2023-07-22 01:02:00
162,34,3,45.47934962,9.18641254,45.45794958,9.18204489,45.44390973,9.18463835,"Milano Tibaldi - Universita Bocconi, 20141 Milano MI, Italy","Via Marsala, 10, 20121 Milano MI, Italy","Corso di Porta Ticinese, 35, 20123 Milano MI, Italy",2.542498360036794,2023-07-09 19:49:00,website,2,33.89128511458047,15,suv,0 days 00:21:00,13.235800230156684,1.9589915135821099,2d5ccf5c-248d-4a42-86bb-3e77178a3f96,evening,Sunday,sunny,heavy,2023-07-09 20:05:00,completed,2023-07-09 20:26:00
631,22,1,45.43674227,9.15200796,45.48962988,9.18146282,45.44464718,9.15585189,"Via Tosi Fronte 2 prima di Via Pestalozzi, 20143, 20143 Milano MI, Italy","Viale Faenza, 7, 20142 Milano MI, Italy","Via Valtellina, 1, 20159 Milano MI, Italy",4.689581136028332,2023-06-23 18:06:00,website,3,48.90450199081113,7,hatchback,0 days 00:47:00,8.012765685120476,1.5445750892647978,3c6dcd3e-a8a2-4489-a6f2-a5b45ffe2d4c,evening,Friday,windy,light,2023-06-23 18:16:00,completed,2023-06-23 19:03:00
156,75,39,45.47391812,9.16711409,45.43826758,9.14790618,45.48565034,9.18724871,"Stazione, P.za Sigmund Freud, 1, 20124 Milano MI, Italy","F5F8+HR Milan, Metropolitan City of Milan, Italy","Via Salerno, 5, 20142 Milano MI, Italy",3.6405427250591105,2023-02-04 18:33:00,website,1,15.788505795806596,11,suv,0 days 00:29:00,5.682582278635791,2.9040118485760584,eca83c9f-6362-4139-b735-a48a2dfdc7d9,evening,Saturday,windy,moderate,2023-02-04 18:45:00,completed,2023-02-04 19:14:00
427,1,57,45.47535653,9.18373853,45.44141578,9.15017528,45.44690025,9.18637542,"Via Antonio Tantardini, 66, 20136 Milano MI, Italy","Corso Garibaldi, 50, 20121 Milano MI, Italy","Via Santa Rita da Cascia, 19, 20143 Milano MI, Italy",2.1947620061421076,2023-09-09 01:40:00,app,4,27.37472580932284,12,sedan,0 days 00:33:00,5.917975503798875,3.0725943217125327,f0b952d5-964c-43b7-9d63-91fd5e64699b,night,Saturday,windy,normal,2023-09-09 01:55:00,completed,2023-09-09 02:28:00
727,63,8,45.4773647,9.15412835,45.47904937,9.16714371,45.48327781,9.17747313,"Via Aristotile Fioravanti, 6, 20154 Milano MI, Italy","Via Demetrio Stratos, 5, 20145 Milano MI, Italy","Corso Sempione, 203, 20145 Milano MI, Italy",3.916398569858329,2023-07-11 03:13:00,website,3,11.96286064251645,11,suv,0 days 00:06:00,6.013560540771288,3.911114047808341,ab4cf944-d3d3-434a-ac81-cb7898404dd9,night,Tuesday,rainy,moderate,2023-07-11 03:26:00,completed,2023-07-11 03:32:00
490,55,68,45.47303061,9.15910053,45.44385911,9.177753,45.47398406,9.14652421,"Via Privata Marsica, 9, 20149 Milano MI, Italy","Via Tiziano, 21, 20145 Milano MI, Italy","Viale Tibaldi, 5, 20136 Milano MI, Italy",4.095086794662635,2023-03-13 12:56:00,app,1,30.44922154431643,13,sedan,0 days 00:11:00,17.24632613532711,2.2989879074385415,f9a212d0-c813-4339-ae58-159ac72d18c0,afternoon,Monday,cloudy,heavy,2023-03-13 13:06:00,completed,2023-03-13 13:17:00
196,72,71,45.45956281,9.15619097,45.49035168,9.15957725,45.44991776,9.15107038,"Piazza Enrico Berlinguer 5 ang, Via Savona, 99, 20144 Milano MI, Italy","Via Giacomo Boni, 24, 20144 Milano MI, Italy","Via Francesco Caracciolo, 29, 20155 Milano MI, Italy",2.68086082380187,2023-03-15 09:35:00,app,4,45.053511461829466,15,minivan,0 days 00:19:00,1.095353590023489,4.923131834536493,091e930f-a436-467c-9a44-9bc0963dad76,forenoon,Wednesday,sunny,normal,2023-03-15 09:55:00,completed,2023-03-15 10:14:00
290,59,29,45.44243071,9.14691918,45.49486882,9.15166267,45.45013439,9.14563239,"Via Giambellino, 58, 20146 Milano MI, Italy","Via S. Giuseppe Cottolengo, 5, 20143 Milano MI, Italy","Via Jacopino da Tradate, 3, 20155 Milano MI, Italy",4.7959558564498845,2023-10-21 10:00:00,website,3,34.84165716276475,8,minivan,0 days 00:27:00,1.5994716473202755,3.829513610360594,8c953042-b704-4a00-bd14-afcf07334b48,forenoon,Saturday,cloudy,heavy,2023-10-21 10:03:00,completed,2023-10-21 10:30:00
318,43,41,45.46160068,9.15351552,45.48376674,9.16726976,45.46322934,9.18201161,"Via Sant'Orsola, 4, 20123 Milano MI, Italy","Piazza Irnerio Carlo, 1, 20146 Milano MI, Italy","Via Andrea Mantegna, 17, 20154 Milano MI, Italy",2.0728431294646557,2023-12-12 04:51:00,app,2,31.08216628551812,5,minivan,0 days 00:43:00,2.2020123314296334,1.585227752851,8ffc803e-25a7-42c7-a72c-f6c10b9917c2,night,Tuesday,sunny,heavy,2023-12-12 04:57:00,completed,2023-12-12 05:40:00
430,21,52,45.43788392,9.15640564,45.44555636,9.16300282,45.49329463,9.1480709,"Via Sidney Sonnino, 6, 20155 Milano MI, Italy","Viale Famagosta, 9, 20142 Milano MI, Italy","Via Carlo Torre, 36, 20143 Milano MI, Italy",2.285763586755465,2023-04-13 15:45:00,website,1,40.73414577302275,11,sedan,0 days 00:42:00,13.013208513219995,2.9625848734700497,38b80681-556f-40fe-9fb5-eebaae5b33db,afternoon,Thursday,windy,light,2023-04-13 15:54:00,completed,2023-04-13 16:36:00
733,2,53,45.4354531,9.18043411,45.48834634,9.18813415,45.49225939,9.17416919,"F5RF+WM Milan, Metropolitan City of Milan, Italy","Via Innocenzo Isimbardi, 24, 20141 Milano MI, Italy","Via Angelo della Pergola, 4, 20159 Milano MI, Italy",2.7802590958257647,2023-04-02 09:15:00,website,2,30.991141296311845,14,suv,0 days 00:23:00,19.00689208812018,4.850849223464411,96196b5c-7a7f-4038-8b26-347061bb0c6b,forenoon,Sunday,rainy,normal,2023-04-02 09:30:00,completed,2023-04-02 09:53:00
269,59,23,45.47020712,9.18575051,45.48077494,9.15926093,45.48527534,9.18711827,"n., P.za Sigmund Freud, 1, 20154 Milano MI, Italy","Via del Carmine, 11, 20121 Milano MI, Italy","Viale Duilio, 8, 20149 Milano MI, Italy",1.8620798028960581,2023-09-11 02:06:00,website,2,15.904925587857974,7,sedan,None,,1.3501350029991905,794e8777-90f9-4ed4-9253-234dfa9f3040,night,Monday,clear,heavy,None,cancelled,2023-09-11 02:25:00
188,12,7,45.44664263,9.15045045,45.49496711,9.16327252,45.48165027,9.1671021,"Via Giulio Cesare Procaccini, 60, 20154 Milano MI, Italy","Alzaia Naviglio Grande, 146, 20144 Milano MI, Italy","Via Melchiorre Delfico, 24/5, 20155 Milano MI, Italy",4.654300096662952,2023-04-11 10:54:00,website,3,38.99717322327936,7,minivan,0 days 00:50:00,8.940330106407519,2.9920020261930644,23508e72-b4ac-4d63-b44a-39398c2635dc,forenoon,Tuesday,sunny,normal,2023-04-11 11:03:00,completed,2023-04-11 11:53:00
85,74,47,45.43884162,9.15389443,45.45955442,9.1747738,45.47370668,9.16031414,"Viale Cassiodoro, 4, 20145 Milano MI, Italy","Via Santa Rita da Cascia, 59, 20143 Milano MI, Italy","Via S. Vincenzo, 18C, 20123 Milano MI, Italy",2.1411239872594408,2023-03-19 18:47:00,website,1,48.99431038024129,13,hatchback,0 days 00:03:00,4.395992499206519,4.012372901689927,2f58082c-de84-4a3f-b532-a883ed8f0f0c,evening,Sunday,snowy,moderate,2023-03-19 18:58:00,completed,2023-03-19 19:01:00
503,49,35,45.4937085,9.15030513,45.47586851,9.1804415,45.4850798,9.15792723,"Via Emanuele Filiberto, 7/A, 20149 Milano MI, Italy","Via Michelino da Besozzo, 8, 20155 Milano MI, Italy","Via Legnano, 7140, 20154 Milano MI, Italy",2.166466386347172,2023-03-19 12:37:00,app,2,42.24784023304175,7,hatchback,0 days 00:32:00,14.482201166091487,1.7912852399604935,9d1a6584-2fae-4fa5-bd87-cfb068741671,afternoon,Sunday,cloudy,heavy,2023-03-19 12:45:00,completed,2023-03-19 13:17:00
341,75,12,45.46287286,9.18883118,45.47170101,9.15545595,45.43788684,9.16597945,"Via Moncucco, 39, 20142 Milano MI, Italy","Via Cappellari, 5, 20123 Milano MI, Italy","Via Michelangelo Buonarroti, 42, 20145 Milano MI, Italy",3.7156238704975055,2023-10-27 05:41:00,website,1,11.337289059812804,5,minivan,0 days 00:45:00,2.9454503775899328,2.789851135487896,b1c89091-bded-44e5-a7e3-ed21606f2daf,night,Friday,windy,moderate,2023-10-27 05:42:00,completed,2023-10-27 06:27:00
345,32,62,45.46713443,9.1613696,45.47706363,9.17378355,45.45622668,9.15315541,"Via Privata Procopio, 14, 20146 Milano MI, Italy","Giovanni, Via Giovanni Rasori, 19, 20145 Milano MI, Italy","Via Agostino Bertani, 6, 20154 Milano MI, Italy",1.087026003615979,2023-03-12 15:04:00,website,4,38.06801204971946,15,sedan,None,,3.2799647561615437,8794c3c8-29c8-4f59-9c56-87e8f214131a,afternoon,Sunday,rainy,moderate,None,cancelled,2023-03-12 15:13:00
132,8,36,45.480256,9.16108748,45.48184616,9.14824706,45.44503719,9.17310698,"Via Giovanni Segantini, 69, 20143 Milano MI, Italy","Via Giovanni da Procida, 25, 20149 Milano MI, Italy","Via Paolo Uccello, 4, 20148 Milano MI, Italy",1.8497776910204125,2023-04-11 17:25:00,website,4,15.211490461966587,8,suv,None,,1.1082583972889828,ad9696f3-3c58-489e-b026-3ce49eb41b77,evening,Tuesday,rainy,heavy,None,cancelled,2023-04-11 17:28:00
568,58,34,45.43807056,9.1476652,45.46731973,9.17895344,45.49318012,9.1784452,"Via dell'Aprica, 20, 20158 Milano MI, Italy","Via Salerno, 5, 20142 Milano MI, Italy","Foro Buonaparte Via Ricasoli, 20121 Milano MI, Italy",1.913560401279479,2023-05-11 15:23:00,app,1,22.738084247185807,14,sedan,None,,3.644621599607957,508f24cd-3b86-4376-a99d-762b25c30894,afternoon,Thursday,windy,light,None,cancelled,2023-05-11 15:40:00
318,60,15,45.43517782,9.17845212,45.49222633,9.18498238,45.44920155,9.17738557,"Via Ascanio Sforza, 31, 20136 Milano MI, Italy","Via Nicola Palmieri, 19, 20141 Milano MI, Italy","Giardino Bruno Munari, Via Toce, 9, 20159 Milano MI, Italy",3.396253250294,2023-08-23 03:51:00,app,2,29.274475879719702,13,minivan,0 days 00:10:00,9.483982681399096,3.522230597284994,4f45b3ed-bdb8-4f2c-a47a-8f666c783377,night,Wednesday,sunny,moderate,2023-08-23 04:08:00,completed,2023-08-23 04:18:00
165,29,39,45.47732327,9.16034913,45.43674274,9.16748025,45.43746432,9.15505102,"P.za Miani, Milano MI, Italy","P.za Sei Febbraio, 20145 Milano MI, Italy","Viale Famagosta, 56, 20142 Milano MI, Italy",1.191555841334504,2023-11-11 08:20:00,website,2,47.088349208705075,6,sedan,None,,1.156416968617628,b98bb524-0e64-4e88-ad41-9ec0b956eb1b,morning,Saturday,clear,normal,None,cancelled,2023-11-11 08:48:00
79,40,75,45.46740643,9.1708201,45.44801099,9.17222684,45.45676252,9.18822609,"Corso Italia, 23, 20122 Milano MI, Italy","Via Giovanni Boccaccio, 27, 20123 Milano MI, Italy","Foresta di Bamboo, Via Giovanni Segantini, 18, 20143 Milano MI, Italy",2.6230176446600844,2023-06-18 02:57:00,app,4,39.48172938373667,11,suv,0 days 00:29:00,16.57258313605127,3.835548011869102,84bd3e92-2e46-42ea-9db3-10a548c4e2f6,night,Sunday,windy,moderate,2023-06-18 03:12:00,completed,2023-06-18 03:41:00
213,69,46,45.47179879,9.15722567,45.48709516,9.18377352,45.43993337,9.1744234,"Via Bordighera, 35, 20142 Milano MI, Italy","Via Tiziano, 11, 20145 Milano MI, Italy","Via Guglielmo Pepe, 38, 20159 Milano MI, Italy",1.8935827890598675,2023-06-07 16:00:00,website,4,10.402114974364993,6,sedan,0 days 00:18:00,7.269444934157172,2.059819587451115,d4425405-71eb-4e73-bdb6-cafe446a93af,afternoon,Wednesday,clear,moderate,2023-06-07 16:02:00,completed,2023-06-07 16:20:00
344,64,21,45.47717775,9.14800687,45.44060723,9.17844725,45.47595099,9.15600368,"F5G4+9C Milan, Metropolitan City of Milan, Italy","Via Monte Bianco, 36, 20149 Milano MI, Italy","Via Silvio Spaventa, 12, 20141 Milano MI, Italy",1.1157608592999368,2023-12-19 13:23:00,app,2,20.291113056797915,9,hatchback,None,,3.387069683024764,c34826b1-666c-4561-9886-df9db1d34ace,afternoon,Tuesday,clear,moderate,None,cancelled,2023-12-19 13:36:00
245,63,71,45.49045003,9.16644288,45.44369002,9.15192738,45.47255502,9.1784985,"Viale Enrico Conneau, 11, 20121 Milano MI, Italy","Via Giuseppe Govone, 42, 20155 Milano MI, Italy","Via Giacomo Watt, 37, 20143 Milano MI, Italy",3.120183554630652,2023-11-24 15:44:00,website,4,41.51384466627806,8,sedan,0 days 00:39:00,11.068127562273368,2.9993119321488746,cc408b62-065c-4ec4-a819-11839aa0c22e,afternoon,Friday,snowy,light,2023-11-24 15:54:00,completed,2023-11-24 16:33:00
69,18,36,45.46963534,9.17317738,45.48093054,9.18277472,45.47723658,9.17168292,"Via Domenico Cirillo, 8, 20154 Milano MI, Italy","Via Giacomo Leopardi, 24, 20123 Milano MI, Italy","Via Alessandro Volta, 29, 20121 Milano MI, Italy",1.354726928425348,2023-01-12 01:17:00,app,3,42.30438496761004,8,suv,None,,2.5335067963070936,dbf4833e-a2df-4ca1-81c2-088ea79e3e46,night,Thursday,rainy,normal,None,cancelled,2023-01-12 01:46:00
399,13,35,45.47253868,9.1589046,45.4732336,9.17825393,45.46605019,9.17587695,"L.go D Ancona, Via Vincenzo Monti, 4, 20123 Milano MI, Italy","Via Tiziano, 32, Quarto piano, Via Tiziano, 32, 20145 Milano MI, Italy","Viale Enrico Ibsen, 4, 20121 Milano MI, Italy",4.453161987449398,2023-07-13 01:36:00,website,1,47.33022483748269,11,sedan,0 days 00:54:00,1.7835601596947843,1.6649332103148704,7cb27ee0-69cf-4e97-904d-a8585dd62abc,night,Thursday,snowy,heavy,2023-07-13 01:42:00,completed,2023-07-13 02:36:00
251,52,8,45.445687,9.17342254,45.4627714,9.16328174,45.46049148,9.17730758,"Via Lanzone, 19, 20123 Milano MI, Italy","Via Carlo Darwin, 20/22, 20143 Milano MI, Italy","Viale S. Michele del Carso, 26, 20144 Milano MI, Italy",3.8097516011489936,2023-03-06 09:06:00,website,3,28.478438922218388,15,minivan,0 days 00:38:00,1.8696066382188679,4.3002333281849054,f847444f-9819-42aa-9a27-77500832f06a,forenoon,Monday,windy,normal,2023-03-06 09:17:00,completed,2023-03-06 09:55:00
402,55,34,45.481704,9.18922199,45.45807153,9.16710563,45.43536801,9.16122168,"Via Ovada, 38C, 20142 Milano MI, Italy","Via Carlo de Cristoforis, 6A, 20124 Milano MI, Italy","Via Marco Antonio Bragadino, 34, 20144 Milano MI, Italy",3.942716717458941,2023-11-12 06:49:00,website,2,40.48235120207586,6,hatchback,0 days 00:58:00,12.394694775830564,1.4617994130553842,92740244-2b78-4cb4-b348-f15cb2c44cb6,morning,Sunday,sunny,normal,2023-11-12 06:50:00,completed,2023-11-12 07:48:00
688,15,48,45.45401135,9.18119326,45.44657131,9.16352046,45.487656,9.16400006,"Via Cenisio, 49, 20154 Milano MI, Italy","Piazza Sant'Eustorgio, 1, 20122 Milano MI, Italy","Via Eugenio Villoresi, 26, 20143 Milano MI, Italy",1.511818032209551,2023-05-10 13:16:00,website,2,25.59435119259483,8,hatchback,0 days 00:31:00,15.020532077810941,3.4039574451063364,f6e6932e-72f3-4da7-b8bc-a8dcadf3fa19,afternoon,Wednesday,windy,heavy,2023-05-10 13:23:00,completed,2023-05-10 13:54:00
300,39,5,45.44385662,9.17356296,45.45626111,9.18678536,45.43506748,9.15844584,"Via Ovada, 24, 20142 Milano MI, Italy","Viale Liguria, 35, 20143 Milano MI, Italy","Via Molino delle Armi, 3, 20123 Milano MI, Italy",3.285923380562667,2023-11-28 06:47:00,app,1,44.751346146344204,13,sedan,0 days 00:51:00,1.6069862572020548,3.5363435546894135,a2ce7167-07a6-4060-8123-4810e3005765,morning,Tuesday,snowy,light,2023-11-28 06:55:00,completed,2023-11-28 07:46:00
408,29,1,45.44582901,9.15991272,45.45504004,9.18885238,45.45455175,9.1880885,"Largo della Crocetta, 2, 20122 Milano MI, Italy","Viale Cassala, 2, 20143 Milano MI, Italy","Via Giuseppe Vigoni, 7, 20122 Milano MI, Italy",4.125206228953179,2023-04-01 18:15:00,website,1,25.705063184077588,7,minivan,0 days 00:48:00,1.0992023499207377,4.691892392372966,f4eeb5b6-b85c-4472-a9b2-55e39c8cf36d,evening,Saturday,clear,light,2023-04-01 18:21:00,completed,2023-04-01 19:09:00
81,30,8,45.47815215,9.17951341,45.46708962,9.15961402,45.49124096,9.17167692,"Via Privata Giovanni Calvino, 3, 20154 Milano MI, Italy","Via Carlo Maria Maggi, 2, 20154 Milano MI, Italy","Via Francesco Cherubini, 6, 20145 Milano MI, Italy",1.698505575954171,2023-03-24 01:44:00,app,1,30.179566314656494,10,sedan,None,,1.54075353465243,2967c0c9-8872-4d0f-bab6-2f7976412a12,night,Friday,sunny,normal,None,cancelled,2023-03-24 01:46:00
190,24,29,45.48487151,9.15901218,45.44896254,9.15219838,45.46024875,9.15898191,"Via Egadi, 2, 20144 Milano MI, Italy","Via Leon Battista Alberti, 2, 20149 Milano MI, Italy","Via Leone Tolstoi, 1, 20144 Milano MI, Italy",4.751846100985093,2023-07-01 17:03:00,website,4,32.546607576732114,15,minivan,0 days 00:38:00,16.6270338981102,4.740915466121876,ba3e9693-157c-4ebe-bf5c-d31255fb7880,evening,Saturday,snowy,moderate,2023-07-01 17:20:00,completed,2023-07-01 17:58:00
347,28,3,45.44920012,9.17543396,45.48025203,9.17490211,45.44874155,9.14887485,"Via Savona, 105, 20144 Milano MI, Italy","Via Emilio Gola, 16/2, 20143 Milano MI, Italy","Via Antonio Rosmini, 8, 20154 Milano MI, Italy",1.9044220684021078,2023-03-22 07:30:00,website,3,15.512105126431312,14,sedan,None,,2.002598194602682,a7d4ee4d-5718-4797-acaf-99fbe66f39fb,morning,Wednesday,rainy,normal,None,cancelled,2023-03-22 07:55:00
230,28,17,45.43714068,9.15042134,45.45579055,9.18165491,45.48776774,9.17012315,"Via Cenisio, 12, 20154 Milano MI, Italy","Viale Faenza, 26/6, 20142 Milano MI, Italy","Via Vetere, 14, 20123 Milano MI, Italy",2.4389888157088637,2023-11-27 15:54:00,website,1,28.691949982653405,15,hatchback,-1 days +23:59:00,5.55061614078344,2.4672949327154337,0c4bf2a6-ef69-4897-8b20-f11b647b2512,afternoon,Monday,clear,normal,2023-11-27 16:13:00,completed,2023-11-27 16:12:00
160,27,10,45.47721866,9.1486342,45.48467143,9.15110368,45.4880966,9.15465386,"Viale Certosa, 1, 20149 Milano MI, Italy","Via Sebastiano del Piombo, 15, 20149 Milano MI, Italy","Via Gattamelata, 41, 20149 Milano MI, Italy",2.158485868080907,2023-05-27 20:42:00,website,1,14.768564607049136,8,minivan,0 days 00:15:00,12.411790584768175,1.017511882442295,bfb071e0-3cb3-4d6f-b0c6-c8a401bf0227,evening,Saturday,windy,normal,2023-05-27 20:45:00,completed,2023-05-27 21:00:00
351,33,33,45.43496617,9.17030757,45.48385072,9.17595842,45.48870106,9.18781571,"Via Antonio Pollaiuolo, 2, 20159 Milano MI, Italy","Via Privata Renzo e Lucia, 4, 20142 Milano MI, Italy","Via Giulio Cesare Procaccini, 1, 20154 Milano MI, Italy",4.098025765778713,2023-08-26 08:25:00,app,4,15.328000806895425,12,hatchback,None,,3.24215138256442,0d015f7c-1949-4a55-8fe0-dab2c91df21c,morning,Saturday,sunny,normal,None,cancelled,2023-08-26 08:45:00
480,51,66,45.47537835,9.16947684,45.45087042,9.18850726,45.43971885,9.1687116,"Via Rimini, 25/6, 20142 Milano MI, Italy","Via Antonio Canova, 4, 20145 Milano MI, Italy","Viale Bligny, 16, 20136 Milano MI, Italy",3.3036174384314956,2023-09-13 14:27:00,website,2,25.197025635763104,13,minivan,0 days 00:09:00,6.546106532359957,2.683787516812568,89379eb7-2736-4e32-9ae2-d211a7a80046,afternoon,Wednesday,sunny,light,2023-09-13 14:39:00,completed,2023-09-13 14:48:00
577,24,1,45.47254835,9.17374685,45.47827354,9.1864486,45.47559555,9.16949755,"Giuseppe Francesco, Via Giuseppe Piermarini, 12, 20145 Milano MI, Italy","Viale Emilio Alemagna, 6, 20121 Milano MI, Italy","Via della Moscova, 46/5, 20121 Milano MI, Italy",1.9807781433969525,2023-12-04 14:08:00,app,4,49.14582970277265,6,suv,None,,3.973146481268033,6b287189-a0a2-4b5f-9658-d36e81f9ec06,afternoon,Monday,snowy,light,None,cancelled,2023-12-04 14:15:00
195,33,24,45.45873616,9.18297539,45.43812458,9.15067319,45.49166146,9.18444367,"Via Carlo Farini, 50, 20159 Milano MI, Italy","Piazza Vetra, 9, 20123 Milano MI, Italy","Via Taranto, 4, 20142 Milano MI, Italy",1.9716589273260112,2023-02-27 17:18:00,app,1,18.476286955808522,12,suv,None,,3.3549791069171087,acb9973c-cde5-4f8d-9424-c39e2a519fb2,evening,Monday,snowy,heavy,None,cancelled,2023-02-27 17:40:00
577,23,70,45.48111472,9.17470134,45.49363265,9.15477174,45.47743097,9.16690355,"Via Andrea Massena, 9, 20145 Milano MI, Italy","Via Antonio Rosmini, 15, 20154 Milano MI, Italy","Via Privata Bellinzona, 30, 20155 Milano MI, Italy",1.7742675126202174,2023-09-04 22:38:00,app,4,36.689039209287664,6,minivan,None,,1.5598545294596398,a7b48688-9868-4f80-8160-265a129f55e5,night,Monday,windy,moderate,None,cancelled,2023-09-04 23:02:00
203,37,50,45.48752408,9.18342815,45.48326965,9.15380425,45.48542476,9.14921791,"Palazzo Vittoria Assicurazioni, 20149 Milano MI, Italy","Via Guglielmo Pepe, 44, 20159 Milano MI, Italy","Via Bartolomeo Colleoni, 10, 20149 Milano MI, Italy",2.5261786267243753,2023-02-26 17:36:00,app,3,42.488801804398506,13,suv,0 days 00:33:00,19.022070339198347,4.804674890214694,cbdffa43-79b4-4087-90bc-2edd36e726dc,evening,Sunday,clear,heavy,2023-02-26 17:47:00,completed,2023-02-26 18:20:00
324,67,34,45.48344893,9.18253181,45.45012824,9.15692738,45.47183816,9.16008311,"Via Ippolito Nievo, 2, 20145 Milano MI, Italy","Via Pietro Maroncelli, 15, 20154 Milano MI, Italy","Giardini di via Tortona, Via Tortona, 20144 Milano MI, Italy",4.743914970044236,2023-03-21 23:33:00,website,3,25.837422298552024,10,hatchback,0 days 00:50:00,5.120771809705063,3.8174815966941047,3189f72a-27bd-4cf5-a5f1-40e3c600d4d7,night,Tuesday,clear,light,2023-03-21 23:42:00,completed,2023-03-22 00:32:00
577,55,58,45.48595887,9.18521853,45.49400328,9.17482284,45.46896125,9.17529315,"Via Pietro Paleocapa, 5, 20123 Milano MI, Italy","P.za Sigmund Freud, 1, 20124 Milano MI, Italy","Via dell'Aprica, 36, 20158 Milano MI, Italy",3.075728673534603,2023-12-11 16:49:00,app,2,43.434926418000195,5,suv,0 days 00:29:00,2.3434912672176043,3.555515145680987,0a7939b1-243f-42df-8e03-1fb9bbe951d6,afternoon,Monday,windy,normal,2023-12-11 16:55:00,completed,2023-12-11 17:24:00
248,57,74,45.45602866,9.16358968,45.4389164,9.15384743,45.45157444,9.15893594,"Via Tortona, 72, 20144 Milano MI, Italy","Via Andrea Solari, 12, 20144 Milano MI, Italy","Via Modica, 9, 20143 Milano MI, Italy",1.745306325866029,2023-05-11 19:05:00,website,3,20.001397214678054,9,hatchback,0 days 00:31:00,1.1718831708389552,1.0395650527635194,a6e18980-28a4-4e1a-8a5b-01d390388366,evening,Thursday,clear,heavy,2023-05-11 19:14:00,completed,2023-05-11 19:45:00
4,6,48,45.49256766,9.15768154,45.45285507,9.1810024,45.43960243,9.16380193,"Via Felice Lope de Vega, 35, 20143 Milano MI, Italy","Via Grigna, 8, 20155 Milano MI, Italy","P.za Ventiquattro Maggio, 1/10, 20122 Milano MI, Italy",4.628921192025549,2023-11-02 11:53:00,website,4,41.65705225039048,10,hatchback,0 days 00:19:00,18.828977634882325,3.8896230961126768,f54a0b3b-2712-434f-8da7-97492a60c294,forenoon,Thursday,cloudy,light,2023-11-02 12:06:00,completed,2023-11-02 12:25:00
638,8,24,45.46659048,9.15965412,45.4919463,9.17897924,45.49133705,9.17184441,"Via Privata Giovanni Calvino, 3, 20154 Milano MI, Italy","Corso Vercelli, 37, 20144 Milano MI, Italy","F5RH+QH Milan, Metropolitan City of Milan, Italy",1.3479018265838887,2023-07-16 06:02:00,website,4,37.67070982323756,11,sedan,None,,4.751139004988948,e387ca60-7b7d-4120-b479-e038501c56da,morning,Sunday,clear,moderate,None,cancelled,2023-07-16 06:09:00
297,1,9,45.43745717,9.16093148,45.47855424,9.1801781,45.47465411,9.16320621,"Via Leone XIII, 18, 20145 Milano MI, Italy","Viale Famagosta, 43, 20143 Milano MI, Italy","Via Bramante, 1, 20154 Milano MI, Italy",4.924218993824699,2023-12-12 06:59:00,website,2,41.60038860824895,9,minivan,0 days 00:42:00,10.908955218990865,1.531779242708379,00b02249-658f-42f3-92da-d3e468afe64a,morning,Tuesday,snowy,moderate,2023-12-12 07:06:00,completed,2023-12-12 07:48:00
339,21,44,45.45648658,9.17928501,45.46398462,9.16738324,45.45525752,9.14616804,"Via Ettore Romagnoli, 7, 20146 Milano MI, Italy","Via Arena, 11, 20123 Milano MI, Italy","Via Matteo Bandello, 1, 20123 Milano MI, Italy",4.703190375931069,2023-10-10 20:02:00,app,3,25.891862926460792,15,suv,0 days 00:36:00,16.517326283205982,4.834312263251757,3c5292bf-1f04-4980-8133-6cd4c8b642b7,evening,Tuesday,clear,light,2023-10-10 20:15:00,completed,2023-10-10 20:51:00
198,4,9,45.47809722,9.16162669,45.47446759,9.18152562,45.46464253,9.15132168,"Via Privata Farnese, 3, 20146 Milano MI, Italy","Via Francesco Ferrucci, 22, 20145 Milano MI, Italy","Via Legnano, 7136, 20154 Milano MI, Italy",1.7364940511307716,2023-02-10 10:02:00,website,4,18.896051510128764,14,suv,0 days 00:44:00,19.297647338193887,3.972990653163906,257f3c66-97e4-445f-ad5e-2afe5e97fd48,forenoon,Friday,snowy,normal,2023-02-10 10:12:00,completed,2023-02-10 10:56:00
